id	description	type	language
2056082	0	Habitat_dunes	en
2056082	1	Habitat_fresh_marshes	en
2056082	0	Habitat_salt_marshes	en
10259316	omnivore	Feeding_guild_larva	en
10259316	omnivore	Feeding_guild_adult	en
10259316	polyphagous	Trophic_range_larva	en
10259316	polyphagous	Trophic_range_adult	en
10259316	1	Habitat_urban	en
10259316	1	Habitat_agriculture	en
10259316	1	Habitat_forest	en
10259316	1	Habitat_grassland	en
10259316	0	Habitat_heathland	en
10259316	1	Habitat_dunes	en
10259316	1	Habitat_fresh_marshes	en
10259316	0	Habitat_salt_marshes	en
4435971	nocturnal	Diurnality	en
4435971	carnivore	Feeding_guild_larva	en
4435971	carnivore	Feeding_guild_adult	en
4435971	polyphagous	Trophic_range_larva	en
4435971	polyphagous	Trophic_range_adult	en
4435971	1	Habitat_urban	en
4435971	1	Habitat_agriculture	en
4435971	1	Habitat_forest	en
4435971	0	Habitat_grassland	en
4435971	1	Habitat_heathland	en
4435971	0	Habitat_dunes	en
4435971	1	Habitat_fresh_marshes	en
4435971	0	Habitat_salt_marshes	en
1986452	bivoltine	Voltinism_max	en
1986452	0	Overwintering_egg	en
1986452	0	Overwintering_larva	en
1986452	1	Overwintering_pupa	en
1986452	0	Overwintering_adult	en
1986452	nocturnal	Diurnality	en
1986452	herbivore	Feeding_guild_larva	en
1986452	oligophagous	Trophic_range_larva	en
1986452	0	Habitat_urban	en
1986452	0	Habitat_agriculture	en
1986452	1	Habitat_forest	en
1986452	0	Habitat_grassland	en
1986452	0	Habitat_heathland	en
1986452	0	Habitat_dunes	en
1986452	1	Habitat_fresh_marshes	en
1986452	0	Habitat_salt_marshes	en
1986575	bivoltine	Voltinism_max	en
1986575	0	Overwintering_egg	en
1986575	0	Overwintering_larva	en
1986575	1	Overwintering_pupa	en
1986575	0	Overwintering_adult	en
1986575	nocturnal	Diurnality	en
1986575	herbivore	Feeding_guild_larva	en
1986575	polyphagous	Trophic_range_larva	en
1986575	0	Habitat_urban	en
1986575	0	Habitat_agriculture	en
1986575	1	Habitat_forest	en
1986575	0	Habitat_grassland	en
1986575	1	Habitat_heathland	en
1986575	0	Habitat_dunes	en
1986575	0	Habitat_fresh_marshes	en
1986575	0	Habitat_salt_marshes	en
1986171	bivoltine	Voltinism_max	en
1986171	0	Overwintering_egg	en
1986171	0	Overwintering_larva	en
1986171	1	Overwintering_pupa	en
1986171	0	Overwintering_adult	en
1986171	nocturnal	Diurnality	en
1986171	herbivore	Feeding_guild_larva	en
1986171	polyphagous	Trophic_range_larva	en
1986171	0	Habitat_urban	en
1986171	0	Habitat_agriculture	en
1986171	1	Habitat_forest	en
1986171	1	Habitat_grassland	en
1986171	0	Habitat_heathland	en
1986171	0	Habitat_dunes	en
1986171	1	Habitat_fresh_marshes	en
1986171	0	Habitat_salt_marshes	en
1986157	bivoltine	Voltinism_max	en
1986157	0	Overwintering_egg	en
1986157	0	Overwintering_larva	en
1986157	1	Overwintering_pupa	en
1986157	0	Overwintering_adult	en
1986157	nocturnal	Diurnality	en
1986157	herbivore	Feeding_guild_larva	en
1986157	polyphagous	Trophic_range_larva	en
1986157	0	Habitat_urban	en
1986157	0	Habitat_agriculture	en
1986157	1	Habitat_forest	en
1986157	0	Habitat_grassland	en
1986157	0	Habitat_heathland	en
1986157	0	Habitat_dunes	en
1986157	0	Habitat_fresh_marshes	en
1986157	0	Habitat_salt_marshes	en
1986220	univoltine	Voltinism_max	en
1986220	0	Overwintering_egg	en
1986220	1	Overwintering_larva	en
1986220	0	Overwintering_pupa	en
1986220	0	Overwintering_adult	en
1986220	nocturnal	Diurnality	en
1986220	herbivore	Feeding_guild_larva	en
1986220	polyphagous	Trophic_range_larva	en
1986220	0	Habitat_urban	en
1986220	0	Habitat_agriculture	en
1986220	1	Habitat_forest	en
1986220	1	Habitat_grassland	en
1986220	0	Habitat_heathland	en
1986220	0	Habitat_dunes	en
1986220	1	Habitat_fresh_marshes	en
1986220	0	Habitat_salt_marshes	en
1986522	bivoltine	Voltinism_max	en
1986522	0	Overwintering_egg	en
1986522	1	Overwintering_larva	en
1986522	0	Overwintering_pupa	en
1986522	0	Overwintering_adult	en
1986522	nocturnal	Diurnality	en
1986522	herbivore	Feeding_guild_larva	en
1986522	polyphagous	Trophic_range_larva	en
1986522	0	Habitat_urban	en
1986522	0	Habitat_agriculture	en
1986522	1	Habitat_forest	en
1986522	0	Habitat_grassland	en
1986522	0	Habitat_heathland	en
1986522	0	Habitat_dunes	en
1986522	1	Habitat_fresh_marshes	en
1986522	0	Habitat_salt_marshes	en
1986166	bivoltine	Voltinism_max	en
1986166	0	Overwintering_egg	en
1986166	0	Overwintering_larva	en
1986166	1	Overwintering_pupa	en
1986166	0	Overwintering_adult	en
1986166	nocturnal	Diurnality	en
1986166	herbivore	Feeding_guild_larva	en
1986166	polyphagous	Trophic_range_larva	en
1986166	0	Habitat_urban	en
1986166	0	Habitat_agriculture	en
1986166	1	Habitat_forest	en
1986166	1	Habitat_grassland	en
1986166	0	Habitat_heathland	en
1986166	0	Habitat_dunes	en
1986166	1	Habitat_fresh_marshes	en
1986166	0	Habitat_salt_marshes	en
1675951	multivoltine	Voltinism_max	en
1675951	detritivore	Feeding_guild_larva	en
1675951	detritivore	Feeding_guild_adult	en
1675951	polyphagous	Trophic_range_larva	en
1675951	polyphagous	Trophic_range_adult	en
1675951	0	Habitat_urban	en
1675951	1	Habitat_agriculture	en
1675951	0	Habitat_forest	en
1675951	0	Habitat_grassland	en
1675951	0	Habitat_heathland	en
1675951	0	Habitat_dunes	en
1675951	0	Habitat_fresh_marshes	en
1675951	0	Habitat_salt_marshes	en
2147273	carnivore	Feeding_guild_larva	en
2147273	carnivore	Feeding_guild_adult	en
2147273	polyphagous	Trophic_range_larva	en
2147273	polyphagous	Trophic_range_adult	en
2147273	0	Habitat_urban	en
2147273	0	Habitat_agriculture	en
2147273	0	Habitat_forest	en
2147273	0	Habitat_grassland	en
2147273	1	Habitat_heathland	en
2147273	1	Habitat_dunes	en
2147273	0	Habitat_fresh_marshes	en
2147273	0	Habitat_salt_marshes	en
2147274	carnivore	Feeding_guild_larva	en
2147274	carnivore	Feeding_guild_adult	en
2147274	polyphagous	Trophic_range_larva	en
2147274	polyphagous	Trophic_range_adult	en
2147274	0	Habitat_urban	en
2147274	0	Habitat_agriculture	en
2147274	1	Habitat_forest	en
2147274	1	Habitat_grassland	en
2147274	1	Habitat_heathland	en
2147274	0	Habitat_dunes	en
2147274	0	Habitat_fresh_marshes	en
2147274	0	Habitat_salt_marshes	en
5112254	univoltine	Voltinism_max	en
5112254	0	Overwintering_egg	en
5112254	1	Overwintering_larva	en
5112254	0	Overwintering_pupa	en
5112254	0	Overwintering_adult	en
5112254	nocturnal	Diurnality	en
5112254	herbivore	Feeding_guild_larva	en
5112254	pollinator	Feeding_guild_adult	en
5112254	oligophagous	Trophic_range_larva	en
5112254	0	Habitat_urban	en
5112254	0	Habitat_agriculture	en
5112254	0	Habitat_forest	en
5112254	0	Habitat_grassland	en
5112254	1	Habitat_heathland	en
5112254	0	Habitat_dunes	en
5112254	0	Habitat_fresh_marshes	en
5112254	0	Habitat_salt_marshes	en
8043500	univoltine	Voltinism_max	en
8043500	0	Overwintering_egg	en
8043500	1	Overwintering_larva	en
8043500	0	Overwintering_pupa	en
8043500	0	Overwintering_adult	en
8043500	nocturnal	Diurnality	en
8043500	herbivore	Feeding_guild_larva	en
8043500	polyphagous	Trophic_range_larva	en
8043500	0	Habitat_urban	en
8043500	0	Habitat_agriculture	en
8043500	0	Habitat_forest	en
8043500	1	Habitat_grassland	en
8043500	0	Habitat_heathland	en
8043500	0	Habitat_dunes	en
8043500	0	Habitat_fresh_marshes	en
8043500	0	Habitat_salt_marshes	en
5112291	univoltine	Voltinism_max	en
5112291	0	Overwintering_egg	en
5112291	1	Overwintering_larva	en
5112291	0	Overwintering_pupa	en
5112291	0	Overwintering_adult	en
5112291	nocturnal	Diurnality	en
5112291	herbivore	Feeding_guild_larva	en
5112291	polyphagous	Trophic_range_larva	en
5112291	0	Habitat_urban	en
5112291	0	Habitat_agriculture	en
5112291	1	Habitat_forest	en
5112291	0	Habitat_grassland	en
5112291	1	Habitat_heathland	en
5112291	0	Habitat_dunes	en
5112291	1	Habitat_fresh_marshes	en
5112291	0	Habitat_salt_marshes	en
5112336	univoltine	Voltinism_max	en
5112336	0	Overwintering_egg	en
5112336	1	Overwintering_larva	en
5112336	0	Overwintering_pupa	en
5112336	0	Overwintering_adult	en
5112336	nocturnal	Diurnality	en
5112336	herbivore	Feeding_guild_larva	en
5112336	polyphagous	Trophic_range_larva	en
5112336	0	Habitat_urban	en
5112336	0	Habitat_agriculture	en
5112336	1	Habitat_forest	en
5112336	0	Habitat_grassland	en
5112336	1	Habitat_heathland	en
5112336	0	Habitat_dunes	en
5112336	1	Habitat_fresh_marshes	en
5112336	0	Habitat_salt_marshes	en
5714973	bivoltine	Voltinism_max	en
5714973	0	Overwintering_egg	en
5714973	1	Overwintering_larva	en
5714973	0	Overwintering_pupa	en
5714973	0	Overwintering_adult	en
5714973	nocturnal	Diurnality	en
5714973	herbivore	Feeding_guild_larva	en
5714973	polyphagous	Trophic_range_larva	en
5714973	0	Habitat_urban	en
5714973	0	Habitat_agriculture	en
5714973	1	Habitat_forest	en
5714973	0	Habitat_grassland	en
5714973	0	Habitat_heathland	en
5714973	0	Habitat_dunes	en
5714973	1	Habitat_fresh_marshes	en
5714973	0	Habitat_salt_marshes	en
5112368	univoltine	Voltinism_max	en
5112368	0	Overwintering_egg	en
5112368	1	Overwintering_larva	en
5112368	0	Overwintering_pupa	en
5112368	0	Overwintering_adult	en
5112368	nocturnal	Diurnality	en
5112368	herbivore	Feeding_guild_larva	en
5112368	oligophagous	Trophic_range_larva	en
5112368	0	Habitat_urban	en
5112368	0	Habitat_agriculture	en
5112368	1	Habitat_forest	en
5112368	0	Habitat_grassland	en
5112368	0	Habitat_heathland	en
5112368	0	Habitat_dunes	en
5112368	0	Habitat_fresh_marshes	en
5112368	0	Habitat_salt_marshes	en
5772349	univoltine	Voltinism_max	en
5772349	0	Overwintering_egg	en
5772349	1	Overwintering_larva	en
5772349	0	Overwintering_pupa	en
5772349	0	Overwintering_adult	en
5772349	nocturnal	Diurnality	en
5772349	herbivore	Feeding_guild_larva	en
5772349	polyphagous	Trophic_range_larva	en
5772349	0	Habitat_urban	en
5772349	0	Habitat_agriculture	en
5772349	1	Habitat_forest	en
5772349	0	Habitat_grassland	en
5772349	0	Habitat_heathland	en
5772349	0	Habitat_dunes	en
5772349	1	Habitat_fresh_marshes	en
5772349	0	Habitat_salt_marshes	en
5112155	univoltine	Voltinism_max	en
5112155	0	Overwintering_egg	en
5112155	1	Overwintering_larva	en
5112155	0	Overwintering_pupa	en
5112155	0	Overwintering_adult	en
5112155	nocturnal	Diurnality	en
5112155	herbivore	Feeding_guild_larva	en
5112155	polyphagous	Trophic_range_larva	en
5112155	0	Habitat_urban	en
5112155	0	Habitat_agriculture	en
5112155	1	Habitat_forest	en
5112155	1	Habitat_grassland	en
5112155	0	Habitat_heathland	en
5112155	1	Habitat_dunes	en
5112155	1	Habitat_fresh_marshes	en
5112155	0	Habitat_salt_marshes	en
5715004	univoltine	Voltinism_max	en
5715004	0	Overwintering_egg	en
5715004	1	Overwintering_larva	en
5715004	0	Overwintering_pupa	en
5715004	0	Overwintering_adult	en
5715004	nocturnal	Diurnality	en
5715004	herbivore	Feeding_guild_larva	en
5715004	polyphagous	Trophic_range_larva	en
5715004	0	Habitat_urban	en
5715004	0	Habitat_agriculture	en
5715004	1	Habitat_forest	en
5715004	0	Habitat_grassland	en
5715004	0	Habitat_heathland	en
5715004	0	Habitat_dunes	en
5715004	0	Habitat_fresh_marshes	en
5715004	0	Habitat_salt_marshes	en
5112345	univoltine	Voltinism_max	en
5112345	0	Overwintering_egg	en
5112345	1	Overwintering_larva	en
5112345	0	Overwintering_pupa	en
5112345	0	Overwintering_adult	en
5112345	nocturnal	Diurnality	en
5112345	herbivore	Feeding_guild_larva	en
5112345	polyphagous	Trophic_range_larva	en
5112345	0	Habitat_urban	en
5112345	0	Habitat_agriculture	en
5112345	1	Habitat_forest	en
5112345	0	Habitat_grassland	en
5112345	0	Habitat_heathland	en
5112345	0	Habitat_dunes	en
5112345	0	Habitat_fresh_marshes	en
5112345	0	Habitat_salt_marshes	en
5772351	univoltine	Voltinism_max	en
5772351	0	Overwintering_egg	en
5772351	1	Overwintering_larva	en
5772351	0	Overwintering_pupa	en
5772351	0	Overwintering_adult	en
5772351	nocturnal	Diurnality	en
5772351	herbivore	Feeding_guild_larva	en
5772351	polyphagous	Trophic_range_larva	en
5772351	0	Habitat_urban	en
5772351	0	Habitat_agriculture	en
5772351	1	Habitat_forest	en
5772351	0	Habitat_grassland	en
5772351	0	Habitat_heathland	en
5772351	0	Habitat_dunes	en
5772351	0	Habitat_fresh_marshes	en
5772351	0	Habitat_salt_marshes	en
5112283	univoltine	Voltinism_max	en
5112283	0	Overwintering_egg	en
5112283	1	Overwintering_larva	en
5112283	0	Overwintering_pupa	en
5112283	0	Overwintering_adult	en
5112283	nocturnal	Diurnality	en
5112283	herbivore	Feeding_guild_larva	en
5112283	polyphagous	Trophic_range_larva	en
5112283	0	Habitat_urban	en
5112283	0	Habitat_agriculture	en
5112283	1	Habitat_forest	en
5112283	1	Habitat_grassland	en
5112283	0	Habitat_heathland	en
5112283	0	Habitat_dunes	en
5112283	0	Habitat_fresh_marshes	en
5112283	0	Habitat_salt_marshes	en
1095669	herbivore	Feeding_guild_larva	en
1095669	0	Habitat_urban	en
1095669	0	Habitat_agriculture	en
1095669	1	Habitat_forest	en
1095669	0	Habitat_grassland	en
1095669	0	Habitat_heathland	en
1095669	0	Habitat_dunes	en
1095669	0	Habitat_fresh_marshes	en
1095669	0	Habitat_salt_marshes	en
5020078	multivoltine	Voltinism_max	en
5020078	herbivore	Feeding_guild_larva	en
5020078	herbivore	Feeding_guild_adult	en
5020078	polyphagous	Trophic_range_larva	en
5020078	polyphagous	Trophic_range_adult	en
5020078	0	Habitat_urban	en
5020078	0	Habitat_agriculture	en
5020078	1	Habitat_forest	en
5020078	0	Habitat_grassland	en
5020078	0	Habitat_heathland	en
5020078	0	Habitat_dunes	en
5020078	0	Habitat_fresh_marshes	en
5020078	0	Habitat_salt_marshes	en
1238789	herbivore	Feeding_guild_larva	en
1238789	herbivore	Feeding_guild_adult	en
1238789	oligophagous	Trophic_range_larva	en
1238789	oligophagous	Trophic_range_adult	en
1238789	0	Habitat_urban	en
1238789	0	Habitat_agriculture	en
1238789	1	Habitat_forest	en
1238789	0	Habitat_grassland	en
1238789	0	Habitat_heathland	en
1238789	0	Habitat_dunes	en
1238789	0	Habitat_fresh_marshes	en
1238789	0	Habitat_salt_marshes	en
1790364	univoltine	Voltinism_max	en
1790364	0	Overwintering_egg	en
1790364	0	Overwintering_larva	en
1790364	0	Overwintering_pupa	en
1790364	1	Overwintering_adult	en
1790364	nocturnal	Diurnality	en
1790364	herbivore	Feeding_guild_larva	en
1790364	polyphagous	Trophic_range_larva	en
1790364	0	Habitat_urban	en
1790364	0	Habitat_agriculture	en
1790364	1	Habitat_forest	en
1790364	0	Habitat_grassland	en
1790364	1	Habitat_heathland	en
1790364	0	Habitat_dunes	en
1790364	0	Habitat_fresh_marshes	en
1790364	0	Habitat_salt_marshes	en
9174377	univoltine	Voltinism_max	en
9174377	1	Overwintering_egg	en
9174377	0	Overwintering_larva	en
9174377	0	Overwintering_pupa	en
9174377	0	Overwintering_adult	en
9174377	nocturnal	Diurnality	en
9174377	herbivore	Feeding_guild_larva	en
9174377	polyphagous	Trophic_range_larva	en
9174377	0	Habitat_urban	en
9174377	0	Habitat_agriculture	en
9174377	1	Habitat_forest	en
9174377	0	Habitat_grassland	en
9174377	1	Habitat_heathland	en
9174377	0	Habitat_dunes	en
9174377	0	Habitat_fresh_marshes	en
9174377	0	Habitat_salt_marshes	en
1790361	univoltine	Voltinism_max	en
1790361	0	Overwintering_egg	en
1790361	0	Overwintering_larva	en
1790361	0	Overwintering_pupa	en
1790361	1	Overwintering_adult	en
1790361	nocturnal	Diurnality	en
1790361	herbivore	Feeding_guild_larva	en
1790361	polyphagous	Trophic_range_larva	en
1790361	0	Habitat_urban	en
1790361	0	Habitat_agriculture	en
1790361	1	Habitat_forest	en
1790361	0	Habitat_grassland	en
1790361	1	Habitat_heathland	en
1790361	0	Habitat_dunes	en
1790361	1	Habitat_fresh_marshes	en
1790361	0	Habitat_salt_marshes	en
4426193	herbivore	Feeding_guild_larva	en
4426193	0	Habitat_urban	en
4426193	0	Habitat_agriculture	en
4426193	1	Habitat_forest	en
4426193	0	Habitat_grassland	en
4426193	0	Habitat_heathland	en
4426193	0	Habitat_dunes	en
4426193	0	Habitat_fresh_marshes	en
4426193	0	Habitat_salt_marshes	en
1768150	univoltine	Voltinism_max	en
1768150	0	Overwintering_egg	en
1768150	0	Overwintering_larva	en
1768150	1	Overwintering_pupa	en
1768150	0	Overwintering_adult	en
1768150	nocturnal	Diurnality	en
1768150	herbivore	Feeding_guild_larva	en
1768150	oligophagous	Trophic_range_larva	en
1768150	0	Habitat_urban	en
1768150	0	Habitat_agriculture	en
1768150	1	Habitat_forest	en
1768150	0	Habitat_grassland	en
1768150	0	Habitat_heathland	en
1768150	0	Habitat_dunes	en
1768150	0	Habitat_fresh_marshes	en
1768150	0	Habitat_salt_marshes	en
1201568	0	Overwintering_egg	en
1201568	0	Overwintering_larva	en
1201568	0	Overwintering_pupa	en
1201568	1	Overwintering_adult	en
1201568	herbivore	Feeding_guild_larva	en
1201568	herbivore	Feeding_guild_adult	en
1201568	monophagous	Trophic_range_larva	en
1201568	monophagous	Trophic_range_adult	en
1201568	0	Habitat_urban	en
1201568	0	Habitat_agriculture	en
1201568	1	Habitat_forest	en
1201568	1	Habitat_grassland	en
1201568	0	Habitat_heathland	en
1201568	1	Habitat_dunes	en
1201568	0	Habitat_fresh_marshes	en
1201568	0	Habitat_salt_marshes	en
1342108	univoltine	Voltinism_max	en
1342108	palynivore	Feeding_guild_larva	en
1342108	pollinator	Feeding_guild_adult	en
1342108	polyphagous	Trophic_range_larva	en
1342108	polyphagous	Trophic_range_adult	en
1342108	1	Habitat_urban	en
1342108	1	Habitat_agriculture	en
1342108	1	Habitat_forest	en
1342108	0	Habitat_grassland	en
1342108	0	Habitat_heathland	en
1342108	0	Habitat_dunes	en
1342108	0	Habitat_fresh_marshes	en
1342108	0	Habitat_salt_marshes	en
2020826	multivoltine	Voltinism_max	en
2020826	0	Overwintering_egg	en
2020826	1	Overwintering_larva	en
2020826	1	Overwintering_adult	en
2020826	carnivore	Feeding_guild_larva	en
2020826	carnivore	Feeding_guild_adult	en
2020826	polyphagous	Trophic_range_larva	en
2020826	polyphagous	Trophic_range_adult	en
2020826	0	Habitat_urban	en
2020826	0	Habitat_agriculture	en
2020826	1	Habitat_forest	en
2020826	0	Habitat_grassland	en
2020826	0	Habitat_heathland	en
2020826	0	Habitat_dunes	en
2020826	0	Habitat_fresh_marshes	en
2020826	0	Habitat_salt_marshes	en
2020832	0	Overwintering_egg	en
2020832	1	Overwintering_larva	en
2020832	1	Overwintering_adult	en
2020832	carnivore	Feeding_guild_larva	en
2020832	carnivore	Feeding_guild_adult	en
2020832	polyphagous	Trophic_range_larva	en
2020832	polyphagous	Trophic_range_adult	en
5743454	herbivore	Feeding_guild_adult	en
5743454	0	Habitat_urban	en
5743454	0	Habitat_agriculture	en
5743454	1	Habitat_forest	en
5743454	0	Habitat_grassland	en
5743454	0	Habitat_heathland	en
5743454	0	Habitat_dunes	en
5743454	0	Habitat_fresh_marshes	en
5743454	0	Habitat_salt_marshes	en
4444626	carnivore	Feeding_guild_larva	en
4444626	carnivore	Feeding_guild_adult	en
10878032	bivoltine	Voltinism_max	en
10878032	detritivore	Feeding_guild_larva	en
10878032	pollinator	Feeding_guild_adult	en
10878032	polyphagous	Trophic_range_larva	en
10878032	0	Habitat_urban	en
10878032	0	Habitat_agriculture	en
10878032	1	Habitat_forest	en
10878032	0	Habitat_grassland	en
10878032	0	Habitat_heathland	en
10878032	0	Habitat_dunes	en
10878032	0	Habitat_fresh_marshes	en
10878032	0	Habitat_salt_marshes	en
1541616	univoltine	Voltinism_max	en
1541616	detritivore	Feeding_guild_larva	en
1541616	pollinator	Feeding_guild_adult	en
1541616	polyphagous	Trophic_range_larva	en
1541616	0	Habitat_urban	en
1541616	0	Habitat_agriculture	en
1541616	1	Habitat_forest	en
1541616	0	Habitat_grassland	en
1541616	0	Habitat_heathland	en
1541616	0	Habitat_dunes	en
1541616	0	Habitat_fresh_marshes	en
1541616	0	Habitat_salt_marshes	en
1541562	multivoltine	Voltinism_max	en
1541562	detritivore	Feeding_guild_larva	en
1541562	pollinator	Feeding_guild_adult	en
1541562	polyphagous	Trophic_range_larva	en
1541562	polyphagous	Trophic_range_adult	en
1541562	1	Habitat_urban	en
1541562	0	Habitat_agriculture	en
1541562	1	Habitat_forest	en
1541562	0	Habitat_grassland	en
1541562	0	Habitat_heathland	en
1541562	0	Habitat_dunes	en
1541562	0	Habitat_fresh_marshes	en
1541562	0	Habitat_salt_marshes	en
1541654	univoltine	Voltinism_max	en
1541654	0	Overwintering_egg	en
1541654	1	Overwintering_larva	en
1541654	0	Overwintering_pupa	en
1541654	0	Overwintering_adult	en
1541654	detritivore	Feeding_guild_larva	en
1541654	pollinator	Feeding_guild_adult	en
1541654	polyphagous	Trophic_range_larva	en
1541654	polyphagous	Trophic_range_adult	en
1541654	1	Habitat_urban	en
1541654	0	Habitat_agriculture	en
1541654	1	Habitat_forest	en
1541654	0	Habitat_grassland	en
1541654	0	Habitat_heathland	en
1541654	0	Habitat_dunes	en
1541654	0	Habitat_fresh_marshes	en
1541654	0	Habitat_salt_marshes	en
1541612	univoltine	Voltinism_max	en
1541612	0	Overwintering_egg	en
1541612	1	Overwintering_larva	en
1541612	0	Overwintering_pupa	en
1541612	0	Overwintering_adult	en
1541612	detritivore	Feeding_guild_larva	en
1541612	pollinator	Feeding_guild_adult	en
1541612	polyphagous	Trophic_range_larva	en
1541612	0	Habitat_urban	en
1541612	0	Habitat_agriculture	en
1541612	1	Habitat_forest	en
1541612	0	Habitat_grassland	en
1541612	0	Habitat_heathland	en
1541612	0	Habitat_dunes	en
1541612	0	Habitat_fresh_marshes	en
1541612	0	Habitat_salt_marshes	en
8890849	herbivore	Feeding_guild_larva	en
8890849	pollinator	Feeding_guild_adult	en
8890849	0	Habitat_urban	en
8890849	0	Habitat_agriculture	en
8890849	1	Habitat_forest	en
8890849	0	Habitat_grassland	en
8890849	0	Habitat_heathland	en
8890849	0	Habitat_dunes	en
8890849	0	Habitat_fresh_marshes	en
8890849	0	Habitat_salt_marshes	en
8391987	herbivore	Feeding_guild_larva	en
8391987	pollinator	Feeding_guild_adult	en
8391987	0	Habitat_urban	en
8391987	0	Habitat_agriculture	en
8391987	1	Habitat_forest	en
8391987	0	Habitat_grassland	en
8391987	0	Habitat_heathland	en
8391987	0	Habitat_dunes	en
8391987	0	Habitat_fresh_marshes	en
8391987	0	Habitat_salt_marshes	en
2165222	carnivore	Feeding_guild_larva	en
2165222	carnivore	Feeding_guild_adult	en
2165222	polyphagous	Trophic_range_larva	en
2165222	polyphagous	Trophic_range_adult	en
2165222	0	Habitat_urban	en
2165222	1	Habitat_agriculture	en
2165222	0	Habitat_forest	en
2165222	1	Habitat_grassland	en
2165222	1	Habitat_heathland	en
2165222	0	Habitat_dunes	en
2165222	0	Habitat_fresh_marshes	en
2165222	0	Habitat_salt_marshes	en
2165095	carnivore	Feeding_guild_larva	en
2165095	carnivore	Feeding_guild_adult	en
2165095	polyphagous	Trophic_range_larva	en
2165095	polyphagous	Trophic_range_adult	en
2165095	1	Habitat_urban	en
2165095	0	Habitat_agriculture	en
2165095	1	Habitat_forest	en
2165095	1	Habitat_grassland	en
2165095	1	Habitat_heathland	en
2165095	0	Habitat_dunes	en
2165095	0	Habitat_fresh_marshes	en
2165095	0	Habitat_salt_marshes	en
2165168	carnivore	Feeding_guild_larva	en
2165168	carnivore	Feeding_guild_adult	en
2165168	polyphagous	Trophic_range_larva	en
2165168	polyphagous	Trophic_range_adult	en
2165168	0	Habitat_urban	en
2165168	1	Habitat_agriculture	en
2165168	0	Habitat_forest	en
2165168	1	Habitat_grassland	en
2165168	1	Habitat_heathland	en
2165168	0	Habitat_dunes	en
2165168	0	Habitat_fresh_marshes	en
2165168	0	Habitat_salt_marshes	en
2165052	univoltine	Voltinism_max	en
2165052	diurnal	Diurnality	en
2165052	carnivore	Feeding_guild_larva	en
2165052	carnivore	Feeding_guild_adult	en
2165052	polyphagous	Trophic_range_larva	en
2165052	polyphagous	Trophic_range_adult	en
2165052	1	Habitat_urban	en
2165052	0	Habitat_agriculture	en
2165052	1	Habitat_forest	en
2165052	1	Habitat_grassland	en
2165052	1	Habitat_heathland	en
2165052	0	Habitat_dunes	en
2165052	0	Habitat_fresh_marshes	en
2165052	0	Habitat_salt_marshes	en
2165083	carnivore	Feeding_guild_larva	en
2165083	carnivore	Feeding_guild_adult	en
2165083	polyphagous	Trophic_range_larva	en
2165083	polyphagous	Trophic_range_adult	en
2165083	0	Habitat_urban	en
2165083	1	Habitat_agriculture	en
2165083	0	Habitat_forest	en
2165083	1	Habitat_grassland	en
2165083	1	Habitat_heathland	en
2165083	0	Habitat_dunes	en
2165083	0	Habitat_fresh_marshes	en
2165083	0	Habitat_salt_marshes	en
2165070	carnivore	Feeding_guild_larva	en
2165070	carnivore	Feeding_guild_adult	en
2165070	polyphagous	Trophic_range_larva	en
2165070	polyphagous	Trophic_range_adult	en
2165070	0	Habitat_urban	en
2165070	0	Habitat_agriculture	en
2165070	0	Habitat_forest	en
2165070	0	Habitat_grassland	en
2165070	1	Habitat_heathland	en
2165070	0	Habitat_dunes	en
2165070	0	Habitat_fresh_marshes	en
2165070	0	Habitat_salt_marshes	en
2165357	univoltine	Voltinism_max	en
2165357	diurnal	Diurnality	en
2165357	carnivore	Feeding_guild_larva	en
2165357	carnivore	Feeding_guild_adult	en
2165357	polyphagous	Trophic_range_larva	en
2165357	polyphagous	Trophic_range_adult	en
2165357	1	Habitat_urban	en
2165357	0	Habitat_agriculture	en
2165357	1	Habitat_forest	en
2165357	1	Habitat_grassland	en
2165357	1	Habitat_heathland	en
2165357	0	Habitat_dunes	en
2165357	0	Habitat_fresh_marshes	en
2165357	0	Habitat_salt_marshes	en
2165027	carnivore	Feeding_guild_larva	en
2165027	carnivore	Feeding_guild_adult	en
2165027	polyphagous	Trophic_range_larva	en
2165027	polyphagous	Trophic_range_adult	en
2165027	0	Habitat_urban	en
2165027	0	Habitat_agriculture	en
2165027	1	Habitat_forest	en
2165027	0	Habitat_grassland	en
2165027	0	Habitat_heathland	en
2165027	0	Habitat_dunes	en
2165027	0	Habitat_fresh_marshes	en
2165027	0	Habitat_salt_marshes	en
2165224	carnivore	Feeding_guild_larva	en
2165224	carnivore	Feeding_guild_adult	en
2165224	polyphagous	Trophic_range_larva	en
2165224	polyphagous	Trophic_range_adult	en
2165224	0	Habitat_urban	en
2165224	0	Habitat_agriculture	en
2165224	1	Habitat_forest	en
2165224	0	Habitat_grassland	en
2165224	1	Habitat_heathland	en
2165224	0	Habitat_dunes	en
2165224	0	Habitat_fresh_marshes	en
2165224	0	Habitat_salt_marshes	en
2165055	carnivore	Feeding_guild_larva	en
2165055	carnivore	Feeding_guild_adult	en
2165055	polyphagous	Trophic_range_larva	en
2165055	polyphagous	Trophic_range_adult	en
2165055	0	Habitat_urban	en
2165055	0	Habitat_agriculture	en
2165055	1	Habitat_forest	en
2165055	0	Habitat_grassland	en
